date,city,orders_delivered,potential,active_restaurants,daily_online_restaurants,daily_opening_hours,delivery_area_km2,order_distance_km,order_assign_to_restaurant_distance_km,order_restaurant_to_customer_distance_km,order_handling_time_mins,assign_time_mins,total_time_mins,working_hours,delivery_rating,delivery_time_target
2025-01-03,Munich,5767,6408,813,903,13.5,214.8,4.8,1.2,3.6,19,5.3,24.3,2817.5,3.6,30
2025-01-04,Munich,6030,7462,795,901,13.5,216,4.44,1.06,3.38,18.9,5.3,24.2,2848.8,3.6,30
2025-01-05,Munich,5958,7216,819,907,13.5,215,4.14,1.26,2.88,18.6,5.3,23.9,2707.5,3.7,30
2025-01-06,Munich,6875,7908,803,905,11.5,215.3,3.89,0.89,3,22.2,6.3,28.5,3013.3,,30
2025-01-07,Munich,5604,6469,812,902,11.5,215.1,4.76,1.36,3.4,20.5,5.8,26.3,2440.4,3.4,30
2025-01-08,Munich,5703,6706,841,907,11.5,214.8,3.9,1.01,2.89,21,5.9,26.9,2558.6,3.3,30
2025-01-09,Munich,5564,6421,826,901,11.5,214,3.49,0.98,2.51,19.1,5.4,24.5,2561.5,3.6,30
2025-01-10,Munich,6636,8079,819,904,13.5,215,4.68,1.3,3.38,20.7,5.8,26.5,2979.8,3.3,30
2025-01-11,Munich,6673,8315,800,904,13.5,216.6,4.09,1.12,2.97,19.6,5.5,25.1,3205.1,3.6,30
2025-01-12,Munich,6658,7907,832,908,13.5,214.4,3.52,1.09,2.43,21.5,6.1,27.6,3193.2,3.4,30
2025-01-13,Munich,4965,5793,804,904,11.5,214.1,4.15,1.22,2.93,20.8,5.9,26.7,2260.6,3.5,30
2025-01-14,Munich,5057,5731,799,904,11.5,216,3.93,1.13,2.8,20.3,5.7,26,2236.1,3.5,30
2025-01-15,Munich,5046,6045,829,902,11.5,215.4,4.33,0.88,3.45,20.4,5.7,26.1,2202.6,3.5,30
2025-01-16,Munich,4883,5873,844,904,11.5,215.1,3.58,1.18,2.4,19.5,5.5,25,2322.6,3.5,30
2025-01-17,Munich,5948,7154,819,903,13.5,215.7,4.31,0.86,3.45,20.3,5.7,26,2656.6,3.4,30
2025-01-18,Munich,6031,6658,797,904,13.5,214.6,4.2,1.26,2.94,19.1,5.4,24.5,2674,3.5,30
2025-01-19,Munich,6055,7477,844,905,13.5,214.9,4.16,1.37,2.79,20,5.7,25.7,2768.7,3.4,30
2025-01-20,Munich,4893,5630,795,900,11.5,215.5,3.46,1.01,2.45,18.4,5.2,23.6,2325.3,3.6,30
2025-01-21,Munich,5030,6094,840,902,11.5,216.1,4.25,1.05,3.2,17.6,5,22.6,2301.3,3.7,30
2025-01-22,Munich,4993,6061,817,905,11.5,214.4,4.33,0.81,3.52,19.1,5.4,24.5,2295.3,3.5,30
2025-01-23,Munich,4853,5811,817,906,11.5,215.6,3.54,0.79,2.75,19.3,5.4,24.7,2224.1,3.5,30
2025-01-24,Munich,6032,6992,825,905,13.5,215.2,3.89,1.33,2.56,18.4,5.2,23.6,2759.7,3.6,30
2025-01-25,Munich,5967,7108,848,905,13.5,215.1,3.86,0.86,3,20.4,5.7,26.1,2647.2,3.4,30
2025-01-26,Munich,5777,6389,845,905,13.5,215,4.38,1.05,3.33,17.6,5,22.6,2816.6,3.7,30
2025-01-27,Munich,4930,5986,822,906,11.5,214.3,3.5,1.27,2.23,18.3,5.1,23.4,2336.3,3.6,30
2025-01-28,Munich,4963,5533,836,907,11.5,215.5,4.41,1.31,3.1,20.4,5.8,26.2,2281,3.4,30
2025-01-29,Munich,4899,5680,829,907,11.5,214.6,4.15,1.09,3.06,19.2,5.4,24.6,2349.6,3.5,30
2025-01-30,Munich,5082,5669,833,904,11.5,214.5,3.79,1.12,2.67,20.3,5.7,26,2215.9,3.4,30
2025-01-31,Munich,6078,7448,844,908,13.5,215.4,4.03,1.18,2.85,19.7,5.6,25.3,2923.6,3.4,30
2025-02-01,Munich,5913,6992,799,906,13.5,215.4,3.93,1.36,2.57,21.3,6,27.3,2761.9,3.3,30
2025-02-02,Munich,5902,7103,816,908,13.5,215,4.47,1.14,3.33,19.8,5.6,25.4,2607.8,3.6,30
2025-02-03,Munich,4946,5947,852,909,11.5,215.5,4.23,1.12,3.11,17.4,4.9,22.3,2443.7,3.8,30
2025-02-04,Munich,4939,6056,846,903,11.5,215.7,3.76,0.79,2.97,18.8,5.3,24.1,2198.8,3.6,30
2025-02-05,Munich,4900,5487,796,904,11.5,215.7,3.6,0.83,2.77,17.9,5.1,23,2256.7,3.6,30
2025-02-06,Munich,4589,5502,810,908,11.5,214.7,3.76,1.13,2.63,21.2,6,27.2,2283.6,3.4,30
2025-02-07,Munich,6127,7268,848,903,13.5,215.5,4.71,1.34,3.37,17.8,5,22.8,2698.1,3.7,30
2025-02-08,Munich,5952,6574,826,909,13.5,215.1,4.15,1.3,2.85,19,5.3,24.3,2958.6,3.5,30
2025-02-09,Munich,5934,6706,828,906,13.5,215.9,4.29,1.37,2.92,18.3,5.2,23.5,2754.2,3.7,30
2025-02-10,Munich,4992,5691,807,907,11.5,214.9,4.05,1.1,2.95,20.8,5.9,26.7,2477.8,3.4,30
2025-02-11,Munich,4951,5499,845,906,11.5,214.8,4.1,1.25,2.85,18.6,5.3,23.9,2449.3,3.7,30
2025-02-12,Munich,4916,5669,808,904,11.5,214.7,3.86,1.28,2.58,21.4,6,27.5,2169.3,3.3,30
2025-02-13,Munich,4859,5364,810,909,11.5,215.1,3.56,1.17,2.39,17.6,5,22.5,2179.2,3.6,30
2025-02-14,Munich,5768,6823,815,912,13.5,215.2,3.34,0.98,2.36,17.9,5,22.9,2801.2,3.6,30
2025-02-15,Munich,5816,6582,847,906,13.5,215.2,4.34,1.06,3.28,18.3,5.2,23.5,2660.4,3.6,30
2025-02-16,Munich,5840,6675,835,906,13.5,215.2,3.82,1.29,2.53,20.7,5.9,26.6,2609,3.5,30
2025-02-17,Munich,5025,6213,834,901,11.5,215.3,3.26,0.96,2.3,21,5.9,26.9,2216.7,3.3,30
2025-02-18,Munich,5032,5914,820,909,11.5,214.9,4.67,1.33,3.34,17.6,5,22.6,2350.9,3.7,30
2025-02-19,Munich,4871,5554,849,909,11.5,214.6,3.36,0.92,2.44,17.5,4.9,22.4,2146.5,3.7,30
2025-02-20,Munich,4693,5583,837,903,11.5,214.5,4.33,1.23,3.1,20.4,5.8,26.2,2180.4,3.5,30
2025-02-21,Munich,6696,7568,835,903,13.5,215.5,3.85,1.16,2.69,19,5.3,24.3,3034.7,3.5,30
2025-02-22,Munich,6653,7392,847,903,13.5,215.2,3.63,1.23,2.4,19,5.3,24.3,2900.5,3.6,30
2025-02-23,Munich,6651,7336,818,908,13.5,214.1,3.84,1.04,2.8,18.4,5.2,23.6,3211.8,3.6,30
2025-02-24,Munich,5799,7206,832,908,11.5,215.5,3.58,1.34,2.24,18.6,5.2,23.8,2828,3.6,30
2025-02-25,Munich,5717,6910,845,905,11.5,215.9,4.56,1.16,3.4,19.5,5.5,25,2719,3.6,30
2025-02-26,Munich,5606,6839,842,908,11.5,214.6,3.89,0.95,2.94,18.6,5.3,23.9,2735.5,3.6,30
2025-02-27,Munich,5583,6962,828,907,11.5,215.2,3.57,1.16,2.41,20,5.6,25.6,2677.4,3.4,30
2025-02-28,Munich,6669,8267,801,906,13.5,214.8,3.5,0.95,2.55,22,6.2,28.2,3000.1,3.2,30
2025-03-01,Munich,6605,7995,835,909,13.5,215.3,3.81,0.96,2.85,19.7,5.6,25.3,3081.8,3.5,30
2025-03-02,Munich,6688,8053,824,905,13.5,214.4,3.5,1.02,2.48,21.5,6.1,27.6,3165.9,3.3,30
2025-03-03,Munich,5806,6679,810,910,11.5,215,3.89,1.29,2.6,18.7,5.3,24,2750.9,3.6,30
2025-03-04,Munich,5566,6209,845,906,11.5,215.5,4.05,1.08,2.97,21.2,6,27.2,2704.1,3.3,30
2025-03-05,Munich,5712,6774,820,911,11.5,215.6,4.58,1.19,3.39,19.7,5.6,25.3,2676.4,3.6,30
2025-03-06,Munich,5051,5992,817,905,11.5,215.2,3.8,1.02,2.78,20.4,5.8,26.2,2309.1,3.4,30
2025-03-07,Munich,5943,7386,834,907,13.5,214.8,4.16,0.94,3.22,17.9,5.1,23,2910.7,3.6,30
2025-03-08,Munich,6024,7026,825,908,13.5,214.2,4.8,1.35,3.45,21.1,5.9,27,2628.5,3.4,30
2025-03-09,Munich,6667,8024,803,908,13.5,214.6,3.66,1.14,2.52,19.4,5.5,24.9,3125.7,3.6,30
2025-03-10,Munich,5721,6786,821,909,11.5,214.8,4.69,1.34,3.35,19.9,5.6,25.5,2504.4,3.5,30
2025-03-11,Munich,5748,6475,801,905,11.5,214.7,4.18,0.9,3.28,22.5,6.3,28.8,2817.1,3.3,30
2025-03-12,Munich,5646,6712,809,908,11.5,215,3.59,0.87,2.72,20.9,5.9,26.8,2531.7,3.3,30
2025-03-13,Munich,5903,6971,799,908,11.5,214.8,4.9,1.29,3.61,20,5.6,25.6,2701.2,3.5,30
2025-03-14,Munich,6753,7928,808,907,13.5,215.1,3.78,1.19,2.59,22.5,6.3,28.8,3006.7,3.3,30
2025-03-15,Munich,6826,8034,817,909,13.5,215.6,3.47,0.89,2.58,19.8,5.6,25.4,3130.9,3.5,30
2025-03-16,Munich,6059,6813,825,905,13.5,214.8,4.24,0.94,3.3,17.8,5,22.8,2647.2,3.7,30
2025-03-17,Munich,4992,5838,848,907,11.5,214.3,4.09,1.26,2.83,21.4,6,27.5,2281.5,3.4,30
2025-03-18,Munich,5098,6070,827,907,11.5,214.6,3.73,1.05,2.68,18.5,5.2,23.7,2280.6,3.6,30
2025-03-19,Munich,4978,5841,837,908,11.5,215.3,3.65,1.18,2.47,20.9,5.9,26.8,2199.5,3.3,30
2025-03-20,Munich,4887,5733,821,911,11.5,215.3,4.26,0.97,3.29,18,5.1,23.1,2206.9,3.6,30
2025-03-21,Munich,5953,6617,842,911,13.5,215.2,4.33,1.01,3.32,20.4,5.7,26.1,2759.5,3.5,30
2025-03-22,Munich,5851,6603,835,911,13.5,215.7,4.38,1.37,3.01,19.5,5.5,25,2810.5,3.6,30
2025-03-23,Munich,5741,6591,823,907,13.5,214.9,4.49,0.93,3.56,21.4,6,27.5,2544.4,3.3,30
2025-03-24,Munich,4874,5667,811,910,11.5,216,3.75,1.08,2.67,19.7,5.5,25.2,2273.1,3.5,30
2025-03-25,Munich,4967,5906,816,909,11.5,215.4,3.82,1.29,2.53,17.5,4.9,22.4,2272,3.7,30
2025-03-26,Munich,5066,6228,833,909,11.5,213.7,4.09,0.92,3.17,19.9,5.6,25.5,2503.3,3.4,30
2025-03-27,Munich,4874,5477,822,908,11.5,215.9,4.31,1.03,3.28,17.9,5.1,23,2267.8,3.6,30
2025-03-28,Munich,6053,6671,851,912,13.5,214.6,3.68,1.15,2.53,20.7,5.8,26.5,2739.6,3.4,30
2025-03-29,Munich,5830,6805,814,911,13.5,214.5,3.4,1.07,2.33,20.9,5.9,26.8,2680.2,3.3,30
2025-03-30,Munich,5860,6825,804,910,13.5,215.3,4.41,1.06,3.35,19.3,5.5,24.8,2745.3,3.5,30
2025-03-31,Munich,5104,6036,831,908,11.5,214.1,4.59,1,3.59,20.6,5.8,26.4,2469.2,3.5,30
2025-04-01,Munich,4964,6080,848,909,11.5,214.7,4.25,1.13,3.12,17.9,5.1,23,2371.8,3.7,30
2025-04-02,Munich,4942,6030,820,910,11.5,215.8,3.76,1.15,2.61,19.4,5.5,9999,2236,3.5,30
2025-04-03,Munich,4983,5556,834,908,11.5,215.3,4.79,1.17,3.62,19,5.3,24.3,2410.4,3.5,30
2025-04-04,Munich,6575,8153,814,911,13.5,215.4,4.29,0.82,3.47,21,5.9,26.9,3007.1,3.4,30
2025-04-05,Munich,6662,7438,828,907,13.5,214.7,4.1,1.16,2.94,18.6,5.2,23.8,3060.3,3.6,30
2025-04-06,Munich,6696,8002,843,910,13.5,214.2,4.73,1.35,3.38,21.6,6.1,27.7,2922.6,3.3,30
2025-04-07,Munich,5827,6997,843,905,11.5,215.4,4.46,1.1,3.36,18.7,5.3,24,2887.2,3.5,30
2025-04-08,Munich,5536,6654,804,908,11.5,215.5,4.74,1.21,3.53,21.2,6,27.2,2723.8,3.4,30
2025-04-09,Munich,5880,6702,822,913,11.5,215.4,4.51,1.11,3.4,18.4,5.2,23.6,2732.6,3.6,30
2025-04-10,Munich,5691,6542,836,911,11.5,215.1,4.41,1.29,3.12,22,6.2,28.2,2637,3.2,30
2025-04-11,Munich,5840,6904,804,912,13.5,214.5,4.41,1.34,3.07,18.1,5.1,23.2,2902.6,3.7,30
2025-04-12,Munich,5822,6578,836,908,13.5,216.2,3.76,0.89,2.87,19.5,5.5,25,2590.1,3.5,30
2025-04-13,Munich,5979,6595,829,910,13.5,215.2,4.14,1.04,3.1,18.4,5.2,23.6,2783,3.6,30
2025-04-14,Munich,4825,5714,818,912,11.5,214.9,4.35,1.02,3.33,20.4,5.7,26.1,2293.3,3.5,30
2025-04-15,Munich,4903,5735,846,911,11.5,214.9,4.6,1.02,3.58,18.7,5.3,24,2339.6,3.6,30
2025-04-16,Munich,4935,5914,817,911,11.5,215.1,3.73,0.86,2.87,20.4,5.7,26.1,2185.2,3.5,30
2025-04-17,Munich,5074,5693,857,913,11.5,215.5,4.29,1.27,3.02,18.6,5.2,23.8,2464.3,3.7,30
2025-04-18,Munich,6053,7421,843,908,13.5,215.1,3.64,0.8,2.84,20.4,5.8,26.2,2955.4,3.4,30
2025-04-19,Munich,5887,6604,838,909,13.5,215.4,4.26,1.1,3.16,17.5,4.9,22.4,2852.3,3.7,30
2025-04-20,Munich,5930,7315,800,906,13.5,215.1,4.28,1.18,3.1,18.6,5.2,23.8,2710.8,3.7,30
2025-04-21,Munich,4800,5603,848,908,11.5,214.9,3.14,0.9,2.24,19.4,5.5,24.9,2139.7,3.5,30
2025-04-22,Munich,4756,5623,845,912,11.5,215.3,4.3,1.32,2.98,17.6,5,22.5,2265.5,3.7,30
2025-04-23,Munich,4837,5971,811,908,11.5,215.3,3.62,1.28,2.34,18.1,5.1,23.2,2357.2,3.5,30
2025-04-24,Munich,5072,5807,823,911,11.5,214.9,3.32,1.06,2.26,21.2,6,27.2,2458.8,3.4,30
2025-04-25,Munich,6030,6797,818,913,13.5,214.6,4.36,1.03,3.33,21.4,6,27.4,2758.8,3.2,30
2025-04-26,Munich,5990,6989,854,910,13.5,215.2,3.5,0.92,2.58,20.4,5.8,26.2,2888.4,3.5,30
2025-04-27,Munich,5806,6599,848,911,13.5,215,3.92,1.22,2.7,18.4,5.2,23.6,2565.4,3.5,30
2025-04-28,Munich,4888,5763,853,912,11.5,214.7,3.17,0.86,2.31,18.4,5.2,23.6,2406.5,3.7,30
2025-04-29,Munich,4874,5562,842,908,11.5,214.6,3.66,1.19,2.47,20,5.7,25.7,2425.2,3.5,30
2025-04-30,Munich,4943,6078,824,909,11.5,215.2,4.58,1.29,3.29,17.9,5,22.9,2439.2,3.7,30
2025-05-01,Munich,5929,7062,810,908,11.5,215.3,3.83,0.92,2.91,21.3,6,27.3,2630.8,3.3,30
2025-05-02,Munich,5851,6436,811,909,13.5,214.8,4.75,1.3,3.45,18.3,5.2,23.5,2665.2,3.6,30
2025-05-03,Munich,5986,7307,810,912,13.5,214.7,3.58,0.8,2.78,21.5,6.1,27.6,2617,3.2,30
2025-05-04,Munich,5974,6867,829,909,13.5,214.6,3.93,1.33,2.6,19.4,5.5,24.9,2843.6,3.6,30
2025-05-05,Munich,4887,5610,851,910,11.5,215.2,3.56,0.85,2.71,20.5,5.8,26.3,2368,3.5,30
2025-05-06,Munich,4990,5775,853,908,11.5,214.6,4.39,1.17,3.22,17.4,4.9,22.3,2301,3.7,30
2025-05-07,Munich,5072,6058,819,913,11.5,216.1,3.93,0.93,3,21.1,5.9,27,2346.7,3.4,30
2025-05-08,Munich,5102,5950,838,910,11.5,214.8,4.77,1.28,3.49,18.5,5.2,23.7,2343.3,3.6,30
2025-05-09,Munich,6001,7166,837,914,13.5,213.8,4.15,1.09,3.06,20.1,5.7,25.8,2851.8,3.4,30
2025-05-10,Munich,5998,6729,828,911,13.5,215,3.77,0.86,2.91,20.7,5.8,26.5,2996.3,3.4,30
2025-05-11,Munich,5927,7382,835,908,13.5,215,4.44,1.12,3.32,18,5.1,23.1,2948,3.6,30
2025-05-12,Munich,5062,6122,821,911,11.5,215.6,4.57,1.02,3.55,19.2,5.4,24.6,2301.8,3.5,30
2025-05-13,Munich,4852,5519,851,909,11.5,215.1,3.9,1.18,2.72,19.4,5.5,24.9,2249.4,3.7,30
2025-05-14,Munich,5051,6104,841,912,11.5,214.6,3.88,1.31,2.57,18.6,5.3,23.9,2248.6,3.6,30
2025-05-15,Munich,4931,5849,841,910,11.5,214.9,4.11,1.03,3.08,19.3,5.5,24.8,2359.2,3.4,30
2025-05-16,Munich,6101,6811,814,911,13.5,215.2,3.87,0.95,2.92,18.6,5.3,23.9,2718,3.6,30
2025-05-17,Munich,6010,6771,810,910,13.5,213.9,4.39,0.79,3.6,18.9,5.3,24.2,2824.7,3.5,30
2025-05-18,Munich,5945,6576,822,910,13.5,215.7,3.99,1.12,2.87,20.1,5.7,25.8,2930,3.5,30
2025-05-19,Munich,4936,6028,841,909,11.5,214.6,3.34,1.02,2.32,20,5.6,25.6,2152.3,3.4,30
2025-05-20,Munich,5012,5927,854,913,11.5,215.7,4.59,1,3.59,18.3,5.2,23.5,2327.3,3.6,30
2025-05-21,Munich,5007,5745,825,911,11.5,215.2,4.29,0.89,3.4,21.1,5.9,27,2287.5,3.3,30
2025-05-22,Munich,4920,5505,843,911,11.5,215.3,3.51,1.04,2.47,20.9,5.9,26.8,2235.1,3.4,30
2025-05-23,Munich,5961,6989,827,911,13.5,215.6,4.86,1.37,3.49,19.5,5.5,25,2826.8,3.5,30
2025-05-24,Munich,6041,7121,816,910,13.5,215.3,3.66,0.96,2.7,19.2,5.4,24.6,2716,3.6,30
2025-05-25,Munich,5815,7008,842,911,13.5,215.3,3.89,1.14,2.75,19,5.3,24.3,2571.8,3.7,30
2025-05-26,Munich,5032,6267,846,912,11.5,214.9,4.74,1.25,3.49,20.3,5.7,26,2377.9,3.4,30
2025-05-27,Munich,5012,5840,811,910,11.5,215.2,4.19,1.23,2.96,20.1,5.7,25.8,2281.2,3.5,30
2025-05-28,Munich,5078,5895,817,910,11.5,214.7,3.39,0.98,2.41,18.2,5.1,23.3,2280.1,3.5,30
2025-05-29,Munich,4888,5648,831,914,11.5,214.8,3.89,1.15,2.74,20.1,5.7,25.8,2376.2,3.4,30
2025-05-30,Munich,5952,7285,811,911,13.5,216,4.53,1.3,3.23,18.4,5.2,23.6,2834.6,3.6,30
2025-05-31,Munich,7708,8659,852,911,13.5,214.6,3.25,0.79,2.46,19.7,5.6,25.3,3792.1,3.5,30
2025-06-01,Munich,6025,6938,832,909,13.5,215.1,4.09,1.04,3.05,20.3,5.7,26,2762.9,3.4,30
2025-06-02,Munich,5002,6046,810,914,11.5,215.1,4.1,0.91,3.19,20,5.7,25.7,2232.8,3.5,30
2025-06-03,Munich,4836,5330,810,910,11.5,214.8,3.71,1.01,2.7,19,5.4,24.4,2215,3.6,30
2025-06-04,Munich,4989,5704,854,912,11.5,215.3,4.22,1.03,3.19,19.5,5.5,25,2429,3.5,30
2025-06-05,Munich,5160,6172,840,909,11.5,215.3,4.69,1.23,3.46,21.3,6,27.3,2384.6,3.4,30
2025-06-06,Munich,6013,6782,844,914,13.5,214.5,3.72,0.84,2.88,19.8,5.6,25.4,2671.9,3.5,30
2025-06-07,Munich,6115,7004,809,915,13.5,215.1,3.85,1.09,2.76,20,5.7,25.7,2924.7,3.6,30
2025-06-08,Munich,6056,7103,852,913,13.5,214.5,3.69,1.12,2.57,17.6,5,22.6,2691.8,3.6,30
2025-06-09,Munich,5840,6793,824,909,11.5,215.4,4.15,1.08,3.07,19,5.4,24.4,2612.5,3.5,30
2025-06-10,Munich,5734,6398,840,914,11.5,215.1,4.67,1.22,3.45,19.7,5.5,25.2,2857.7,3.5,30
2025-06-11,Munich,5756,7141,854,911,11.5,215,3.68,1.01,2.67,20.7,5.8,26.5,2778.2,3.4,30
2025-06-12,Munich,5729,6339,806,910,11.5,215.3,4.12,1.35,2.77,21.8,6.1,27.9,2648.8,3.2,30
2025-06-13,Munich,6696,8118,828,912,13.5,214.9,3.86,1.07,2.79,19.7,5.6,25.3,3022.6,3.5,30
2025-06-14,Munich,6770,7519,805,912,13.5,215.5,4.13,1.12,3.01,19.9,5.6,25.5,2990.1,3.5,30
2025-06-15,Munich,6643,7772,829,912,13.5,214.5,3.82,1.28,2.54,19.5,5.5,25,3030.1,3.5,30
2025-06-16,Munich,5892,6636,819,915,11.5,215.7,4.32,0.95,3.37,19.4,5.5,24.9,2787,3.5,30
2025-06-17,Munich,5611,6290,857,917,11.5,214.7,3.46,0.83,2.63,22.5,6.3,28.8,2729.9,3.3,30
2025-06-18,Munich,5785,6472,822,910,11.5,214.2,4.41,1.2,3.21,21.1,6,27.1,2596.5,3.4,30
2025-06-19,Munich,5097,5952,836,911,11.5,214.8,4.01,1.07,2.94,18,5.1,23.1,2471.8,3.7,30
2025-06-20,Munich,5934,6986,850,913,13.5,214.8,4.36,1.32,3.04,20.4,5.7,26.1,2686.7,3.5,30
2025-06-21,Munich,5840,6540,856,912,13.5,214.8,3.84,1.37,2.47,20.4,5.7,26.1,2842.7,3.5,30
2025-06-22,Munich,6067,7564,831,914,13.5,215.1,4.27,1.02,3.25,20.1,5.7,25.8,2992.6,3.5,30
2025-06-23,Munich,4980,5670,830,915,11.5,215.5,3.51,1.03,2.48,17.9,5.1,23,2399.6,3.7,30
2025-06-24,Munich,5041,5892,808,914,11.5,214.9,3.4,1.02,2.38,19,5.4,24.4,2417.2,3.6,30
2025-06-25,Munich,4949,5604,805,914,11.5,214.7,3.96,0.97,2.99,17.8,5,22.8,2255.5,3.7,30
2025-06-26,Munich,5133,6026,839,916,11.5,214.4,4.46,1.25,3.21,20.7,5.9,26.6,2506,3.5,30
2025-06-27,Munich,5740,6964,804,910,13.5,214.8,3.53,1.24,2.29,20,5.7,25.7,2518.5,3.4,30
2025-06-28,Munich,5989,7056,826,916,13.5,214.1,3.39,1.07,2.32,19.4,5.5,24.9,2764.6,3.6,30
2025-06-29,Munich,6086,6955,802,912,13.5,214.6,4.15,0.81,3.34,18.8,5.3,24.1,2834.3,3.7,30
2025-06-30,Munich,4970,5652,838,915,11.5,215.6,4.32,0.97,3.35,18.1,5.1,23.2,2332.9,3.6,30
2025-07-01,Munich,4990,6057,824,911,11.5,214.6,3.52,0.96,2.56,17.8,5,22.8,2299.6,3.7,30
2025-07-02,Munich,4916,5494,809,912,11.5,215.3,4.35,1.27,3.08,21.4,6,27.4,2449.8,3.3,30
2025-07-03,Munich,4962,5733,821,915,11.5,214.4,3.67,0.83,2.84,18.2,5.1,23.3,2160.2,3.7,30
2025-07-04,Munich,5784,6493,831,910,13.5,215.9,4.37,1.26,3.11,17.6,5,22.6,2668.8,3.6,30
2025-07-05,Munich,5880,6695,842,916,13.5,215.9,4.61,1.18,3.43,21.4,6,27.4,2924.6,3.3,30
2025-07-06,Munich,5873,6594,831,916,13.5,215.3,3.55,1.22,2.33,19.7,5.5,25.2,2697.8,3.5,30
2025-07-07,Munich,5026,6197,848,914,11.5,216,4.35,1.04,3.31,20.7,5.8,26.5,2358.4,3.4,30
2025-07-08,Munich,4902,5930,810,914,11.5,215.2,4.1,1.19,2.91,17.6,5,22.5,2442.2,3.7,30
2025-07-09,Munich,88888,5808,807,912,11.5,215.4,4.16,1.15,3.01,19.7,5.6,25.3,2153.8,3.5,30
2025-07-10,Munich,4922,5579,807,915,11.5,215.6,4.38,1.24,3.14,19,5.4,24.4,2457.1,3.6,30
2025-07-11,Munich,5877,6914,834,915,13.5,215.1,4.56,1.05,3.51,20.6,5.8,26.4,2704.1,3.4,30
2025-07-12,Munich,6722,7919,841,912,13.5,214.2,3.36,1.06,2.3,18.5,5.2,23.7,2937.2,3.7,30
2025-07-13,Munich,6733,8002,810,913,13.5,215.4,3.43,1.17,2.26,20.1,5.7,25.8,3250.6,3.5,30
2025-07-14,Munich,5786,6416,839,914,11.5,214.8,3.31,0.84,2.47,21.8,6.2,28,2786.7,3.2,30
2025-07-15,Munich,5769,7187,829,913,11.5,214.8,4.64,1.04,3.6,20.6,5.8,26.4,2884.3,3.4,30
2025-07-16,Munich,5759,6736,855,911,11.5,215.1,4.58,1.36,3.22,20.7,5.9,26.6,2851.1,3.4,30
2025-07-17,Munich,5671,7026,845,916,11.5,215.3,3.88,0.8,3.08,18.8,5.3,24.1,2816.5,3.6,30
2025-07-18,Munich,6656,7331,840,914,13.5,215.1,3.26,0.97,2.29,19,5.3,24.3,2962.4,3.6,30
2025-07-19,Munich,5864,6668,835,914,13.5,215.3,4.42,0.97,3.45,20.1,5.7,25.8,2605,3.5,30
2025-07-20,Munich,5863,6540,858,913,13.5,214.6,4.52,1.16,3.36,20.1,5.7,25.8,2643.4,3.5,30
2025-07-21,Munich,4979,6051,859,915,11.5,215,3.99,0.84,3.15,21.4,6,27.4,2364.4,3.3,30
2025-07-22,Munich,5632,6465,834,915,11.5,215.4,3.85,1.16,2.69,21.4,6,27.5,2507.1,3.4,30
2025-07-23,Munich,5850,7172,832,917,11.5,215.9,3.16,0.84,2.32,20.5,5.8,26.3,2705.9,3.4,30
2025-07-24,Munich,5700,6981,830,915,11.5,216.1,3.87,0.84,3.03,22.1,6.2,28.3,2725.6,3.2,30
2025-07-25,Munich,6846,8216,827,914,13.5,215.2,4.45,1.22,3.23,18.8,5.3,24.1,3212.3,3.6,30
2025-07-26,Munich,6753,8102,832,913,13.5,215.4,3.32,0.97,2.35,20.3,5.7,26,3343.5,3.5,30
2025-07-27,Munich,6618,7974,821,916,13.5,216,4.48,1.37,3.11,19.6,5.5,25.1,2898.2,3.6,30
2025-07-28,Munich,5697,6842,855,914,11.5,214.7,3.42,0.8,2.62,18.8,5.3,24.1,2606.4,3.5,30
2025-07-29,Munich,4792,5549,831,914,11.5,215.3,4.34,1.05,3.29,20.5,5.8,26.3,2159.2,3.4,30
2025-07-30,Munich,4979,5986,850,914,11.5,215.4,3.83,0.85,2.98,19.5,5.5,25,2260.1,3.5,30
2025-07-31,Munich,4891,6038,830,914,11.5,215.7,3.39,0.99,2.4,19.7,5.5,25.2,2222.9,3.4,30
2025-08-01,Munich,5840,6715,844,915,13.5,214.4,4.34,1.38,2.96,19,5.4,24.4,2912.5,3.6,30
2025-08-02,Munich,6104,7579,827,919,13.5,214.5,4.08,1.31,2.77,19.3,5.4,24.7,2829.1,3.6,30
2025-08-03,Munich,6055,6672,837,913,13.5,215,3.28,0.81,2.47,17.9,5,22.9,2695.3,3.8,30
2025-08-04,Munich,5060,5830,830,913,11.5,215.2,4.52,1.12,3.4,20.1,5.7,25.8,2513.2,3.5,30
2025-08-05,Munich,5038,5641,828,918,11.5,215.6,3.41,1.17,2.24,19.2,5.4,24.6,2203,3.5,30
2025-08-06,Munich,4836,5411,852,914,11.5,215.3,3.57,0.91,2.66,20.7,5.9,26.6,2273.4,3.5,30
2025-08-07,Munich,4919,6012,810,914,11.5,214.9,3.11,0.87,2.24,18.2,5.1,23.3,2357,3.7,30
2025-08-08,Munich,5918,7325,833,917,13.5,215.2,3.67,1.32,2.35,18.2,5.1,23.3,2740.4,3.6,30
2025-08-09,Munich,5781,7033,813,912,13.5,215.2,4,1.36,2.64,20,5.7,25.7,2580.4,3.4,30
2025-08-10,Munich,5896,7349,854,917,13.5,215.9,3.68,1.38,2.3,20.8,5.9,26.7,2752,3.4,30
